"gutenberg_id","text"
"x121","in these words: ""I think, madam, I cannot be mistaken; it is a long time"
"x121","since I had the pleasure of seeing you, but is not your name Allen?"""
"x121","This question answered, as it readily was, the stranger pronounced hers"
"x121","to be Thorpe; and Mrs. Allen immediately recognized the features of"
"x121","a former schoolfellow and intimate, whom she had seen only once since"
"x121","their respective marriages, and that many years ago. Their joy on this"
"x121","meeting was very great, as well it might, since they had been contented"
"x121","to know nothing of each other for the last fifteen years. Compliments"
"x121","on good looks now passed; and, after observing how time had slipped away"
"x121","since they were last together, how little they had thought of meeting in"
"x121","Bath, and what a pleasure it was to see an old friend, they proceeded to"
"x121","make inquiries and give intelligence as to their families, sisters, and"
"x121","cousins, talking both together, far more ready to give than to receive"
"x121","information, and each hearing very little of what the other said. Mrs."
"x121","Thorpe, however, had one great advantage as a talker, over Mrs. Allen,"
"x121","in a family of children; and when she expatiated on the talents of her"
"x121","sons, and the beauty of her daughters, when she related their different"
"x121","situations and views--that John was at Oxford, Edward at Merchant"
"x121","Taylors', and William at sea--and all of them more beloved and respected"
"x121","in their different station than any other three beings ever were, Mrs."
"x121","Allen had no similar information to give, no similar triumphs to press"
"x121","on the unwilling and unbelieving ear of her friend, and was forced to"
"x121","sit and appear to listen to all these maternal effusions, consoling"
"x121","herself, however, with the discovery, which her keen eye soon made, that"
"x121","the lace on Mrs. Thorpe's pelisse was not half so handsome as that on"
"x121","her own."
"x121",""
"x121","""Here come my dear girls,"" cried Mrs. Thorpe, pointing at three"
"x121","smart-looking females who, arm in arm, were then moving towards her. ""My"
"x121","dear Mrs. Allen, I long to introduce them; they will be so delighted"
"x121","to see you: the tallest is Isabella, my eldest; is not she a fine young"
"x121","woman? The others are very much admired too, but I believe Isabella is"
"x121","the handsomest."""
"x121",""
"x121","The Miss Thorpes were introduced; and Miss Morland, who had been for a"
"x121","short time forgotten, was introduced likewise. The name seemed to strike"
"x121","them all; and, after speaking to her with great civility, the eldest"
"x121","young lady observed aloud to the rest, ""How excessively like her brother"
"x121","Miss Morland is!"""
"x121",""
"x121","""The very picture of him indeed!"" cried the mother--and ""I should have"
"x121","known her anywhere for his sister!"" was repeated by them all, two or"
"x121","three times over. For a moment Catherine was surprised; but Mrs. Thorpe"
"x121","and her daughters had scarcely begun the history of their acquaintance"
"x121","with Mr. James Morland, before she remembered that her eldest brother"
"x121","had lately formed an intimacy with a young man of his own college, of"
"x121","the name of Thorpe; and that he had spent the last week of the Christmas"
"x121","vacation with his family, near London."
"x121",""
"x121","The whole being explained, many obliging things were said by the Miss"
"x121","Thorpes of their wish of being better acquainted with her; of being"
"x121","considered as already friends, through the friendship of their brothers,"
"x121","etc., which Catherine heard with pleasure, and answered with all the"
"x121","pretty expressions she could command; and, as the first proof of amity,"
"x121","she was soon invited to accept an arm of the eldest Miss Thorpe, and"
"x121","take a turn with her about the room. Catherine was delighted with this"
"x121","extension of her Bath acquaintance, and almost forgot Mr. Tilney while"
"x121","she talked to Miss Thorpe. Friendship is certainly the finest balm for"
"x121","the pangs of disappointed love."
"x121",""
"x121","Their conversation turned upon those subjects, of which the free"
"x121","discussion has generally much to do in perfecting a sudden intimacy"
"x121","between two young ladies: such as dress, balls, flirtations, and"
"x121","quizzes. Miss Thorpe, however, being four years older than Miss Morland,"
"x121","and at least four years better informed, had a very decided advantage in"
"x121","discussing such points; she could compare the balls of Bath with those"
"x121","of Tunbridge, its fashions with the fashions of London; could rectify"
"x121","the opinions of her new friend in many articles of tasteful attire;"
"x121","could discover a flirtation between any gentleman and lady who only"
"x121","smiled on each other; and point out a quiz through the thickness of a"
"x121","crowd. These powers received due admiration from Catherine, to whom they"
"x121","were entirely new; and the respect which they naturally inspired might"
"x121","have been too great for familiarity, had not the easy gaiety of Miss"
"x121","Thorpe's manners, and her frequent expressions of delight on this"
"x121","acquaintance with her, softened down every feeling of awe, and left"
"x121","nothing but tender affection. Their increasing attachment was not to be"
"x121","satisfied with half a dozen turns in the pump-room, but required, when"
"x121","they all quitted it together, that Miss Thorpe should accompany Miss"
"x121","Morland to the very door of Mr. Allen's house; and that they should"
"x121","there part with a most affectionate and lengthened shake of hands, after"
"x121","learning, to their mutual relief, that they should see each other across"
"x121","the theatre at night, and say their prayers in the same chapel the next"
"x121","morning. Catherine then ran directly upstairs, and watched Miss Thorpe's"
"x121","progress down the street from the drawing-room window; admired the"
"x121","graceful spirit of her walk, the fashionable air of her figure and"
"x121","dress; and felt grateful, as well she might, for the chance which had"
"x121","procured her such a friend."
"x121",""
"x121","Mrs. Thorpe was a widow, and not a very rich one; she was a"
"x121","good-humoured, well-meaning woman, and a very indulgent mother. Her"
"x121","eldest daughter had great personal beauty, and the younger ones, by"
"x121","pretending to be as handsome as their sister, imitating her air, and"
"x121","dressing in the same style, did very well."
"x121",""
"x121","This brief account of the family is intended to supersede the necessity"
"x121","of a long and minute detail from Mrs. Thorpe herself, of her past"
"x121","adventures and sufferings, which might otherwise be expected to occupy"
"x121","the three or four following chapters; in which the worthlessness of"
"x121","lords and attorneys might be set forth, and conversations, which had"
"x121","passed twenty years before, be minutely repeated."
