"gutenberg_id","text"
"x83","On the following day, thanks to the telegraphic wires, five hundred"
"x83","newspapers and journals, daily, weekly, monthly, or bi-monthly, all"
"x83","took up the question. They examined it under all its different aspects,"
"x83","physical, meteorological, economical, or moral, up to its bearings on"
"x83","politics or civilization. They debated whether the moon was a finished"
"x83","world, or whether it was destined to undergo any further"
"x83","transformation. Did it resemble the earth at the period when the latter"
"x83","was destitute as yet of an atmosphere? What kind of spectacle would its"
"x83","hidden hemisphere present to our terrestrial spheroid? Granting that"
"x83","the question at present was simply that of sending a projectile up to"
"x83","the moon, every one must see that that involved the commencement of a"
"x83","series of experiments. All must hope that some day America would"
"x83","penetrate the deepest secrets of that mysterious orb; and some even"
"x83","seemed to fear lest its conquest should not sensibly derange the"
"x83","equilibrium of Europe."
"x83",""
"x83","The project once under discussion, not a single paragraph suggested a"
"x83","doubt of its realization. All the papers, pamphlets, reports—all the"
"x83","journals published by the scientific, literary, and religious societies"
"x83","enlarged upon its advantages; and the Society of Natural History of"
"x83","Boston, the Society of Science and Art of Albany, the Geographical and"
"x83","Statistical Society of New York, the Philosophical Society of"
"x83","Philadelphia, and the Smithsonian of Washington sent innumerable"
"x83","letters of congratulation to the Gun Club, together with offers of"
"x83","immediate assistance and money."
"x83",""
"x83","From that day forward Impey Barbicane became one of the greatest"
"x83","citizens of the United States, a kind of Washington of science. A"
"x83","single trait of feeling, taken from many others, will serve to show the"
"x83","point which this homage of a whole people to a single individual"
"x83","attained."
"x83",""
"x83","Some few days after this memorable meeting of the Gun Club, the manager"
"x83","of an English company announced, at the Baltimore theatre, the"
"x83","production of “Much ado about Nothing.” But the populace, seeing in"
"x83","that title an allusion damaging to Barbicane’s project, broke into the"
"x83","auditorium, smashed the benches, and compelled the unlucky director to"
"x83","alter his playbill. Being a sensible man, he bowed to the public will"
"x83","and replaced the offending comedy by “As you like it”; and for many"
"x83","weeks he realized fabulous profits."
"x83",""
"x83",""
"x83",""
"x83",""
"x83","CHAPTER IV."
"x83","REPLY FROM THE OBSERVATORY OF CAMBRIDGE"
"x83",""
"x83",""
"x83","Barbicane, however, lost not one moment amid all the enthusiasm of"
"x83","which he had become the object. His first care was to reassemble his"
"x83","colleagues in the board-room of the Gun Club. There, after some"
"x83","discussion, it was agreed to consult the astronomers regarding the"
"x83","astronomical part of the enterprise. Their reply once ascertained, they"
"x83","could then discuss the mechanical means, and nothing should be wanting"
"x83","to ensure the success of this great experiment."
"x83",""
"x83","A note couched in precise terms, containing special interrogatories,"
"x83","was then drawn up and addressed to the Observatory of Cambridge in"
"x83","Massachusetts. This city, where the first university of the United"
"x83","States was founded, is justly celebrated for its astronomical staff."
"x83","There are to be found assembled all the most eminent men of science."
"x83","Here is to be seen at work that powerful telescope which enabled Bond"
"x83","to resolve the nebula of Andromeda, and Clarke to discover the"
"x83","satellite of Sirius. This celebrated institution fully justified on all"
"x83","points the confidence reposed in it by the Gun Club. So, after two"
"x83","days, the reply so impatiently awaited was placed in the hands of"
"x83","President Barbicane."
"x83",""
"x83","It was couched in the following terms:"
"x83",""
"x83","_The Director of the Cambridge Observatory to the President of the Gun"
"x83","Club at Baltimore._"
"x83",""
"x83","CAMBRIDGE, October 7. On the receipt of your favor of the 6th instant,"
"x83","addressed to the Observatory of Cambridge in the name of the members of"
"x83","the Baltimore Gun Club, our staff was immediately called together, and"
"x83","it was judged expedient to reply as follows:"
"x83",""
"x83","The questions which have been proposed to it are these—"
"x83",""
"x83","“1. Is it possible to transmit a projectile up to the moon?"
"x83",""
"x83","“2. What is the exact distance which separates the earth from its"
"x83","satellite?"
"x83",""
"x83","“3. What will be the period of transit of the projectile when endowed"
"x83","with sufficient initial velocity? and, consequently, at what moment"
"x83","ought it to be discharged in order that it may touch the moon at a"
"x83","particular point?"
"x83",""
"x83","“4. At what precise moment will the moon present herself in the most"
"x83","favorable position to be reached by the projectile?"
"x83",""
"x83","“5. What point in the heavens ought the cannon to be aimed at which is"
"x83","intended to discharge the projectile?"
"x83",""
"x83","“6. What place will the moon occupy in the heavens at the moment of the"
"x83","projectile’s departure?”"
"x83",""
"x83","Regarding the _first_ question, “Is it possible to transmit a"
"x83","projectile up to the moon?”"
"x83",""
"x83","_Answer._—Yes; provided it possess an initial velocity of 1,200 yards"
"x83","per second; calculations prove that to be sufficient. In proportion as"
"x83","we recede from the earth the action of gravitation diminishes in the"
"x83","inverse ratio of the square of the distance; that is to say, _at three"
"x83","times a given distance the action is nine times less._ Consequently,"
"x83","the weight of a shot will decrease, and will become reduced to _zero_"
"x83","at the instant that the attraction of the moon exactly counterpoises"
"x83","that of the earth; that is to say at 47/52 of its passage. At that"
"x83","instant the projectile will have no weight whatever; and, if it passes"
"x83","that point, it will fall into the moon by the sole effect of the lunar"
"x83","attraction. The _theoretical possibility_ of the experiment is"
"x83","therefore absolutely demonstrated; its _success_ must depend upon the"
"x83","power of the engine employed."
"x83",""
"x83","As to the _second_ question, “What is the exact distance which"
"x83","separates the earth from its satellite?”"
"x83",""
"x83","_Answer._—The moon does not describe a _circle_ round the earth, but"
"x83","rather an _ellipse_, of which our earth occupies one of the _foci_; the"
"x83","consequence, therefore, is, that at certain times it approaches nearer"
"x83","to, and at others it recedes farther from, the earth; in astronomical"
"x83","language, it is at one time in _apogee_, at another in _perigee_. Now"
"x83","the difference between its greatest and its least distance is too"
"x83","considerable to be left out of consideration. In point of fact, in its"
"x83","apogee the moon is 247,552 miles, and in its perigee, 218,657 miles"
"x83","only distant; a fact which makes a difference of 28,895 miles, or more"
"x83","than one-ninth of the entire distance. The perigee distance, therefore,"
"x83","is that which ought to serve as the basis of all calculations."
"x83",""
"x83","To the _third_ question:—"
"x83",""
"x83","_Answer._—If the shot should preserve continuously its initial velocity"
"x83","of 12,000 yards per second, it would require little more than nine"
"x83","hours to reach its destination; but, inasmuch as that initial velocity"
"x83","will be continually decreasing, it will occupy 300,000 seconds, that is"
"x83","83hrs. 20m. in reaching the point where the attraction of the earth and"
"x83","moon will be _in equilibrio_. From this point it will fall into the"
"x83","moon in 50,000 seconds, or 13hrs. 53m. 20sec. It will be desirable,"
"x83","therefore, to discharge it 97hrs. 13m. 20sec. before the arrival of the"
"x83","moon at the point aimed at."
"x83",""
"x83","Regarding question _four_, “At what precise moment will the moon"
"x83","present herself in the most favorable position, etc.?”"
"x83",""
"x83","_Answer._—After what has been said above, it will be necessary, first"
"x83","of all, to choose the period when the moon will be in perigee, and"
"x83","_also_ the moment when she will be crossing the zenith, which latter"
"x83","event will further diminish the entire distance by a length equal to"
"x83","the radius of the earth, _i. e._ 3,919 miles; the result of which will"
"x83","be that the final passage remaining to be accomplished will be 214,976"
"x83","miles. But although the moon passes her perigee every month, she does"
"x83","not reach the zenith always _at exactly the same moment_. She does not"
"x83","appear under these two conditions simultaneously, except at long"
"x83","intervals of time. It will be necessary, therefore, to wait for the"
"x83","moment when her passage in perigee shall coincide with that in the"
"x83","zenith. Now, by a fortunate circumstance, on the 4th of December in the"
"x83","ensuing year the moon _will_ present these two conditions. At midnight"
